,Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Delivery_Time
1656,bjpb534577665,19.103249,72.846749,19.213249,72.956749,22:10:00,Cloudy,Jam ,230
1657,rdwm497212263,13.066762,80.251865,13.116762,80.301865,23:10:00,Cloudy,Low ,70
1658,aake032449569,19.254567,72.848923,19.334567,72.928923,23:30:00,Stormy,Low ,90
1659,nxnt004642894,17.458998,78.500366,17.568998,78.610366,22:45:00,Cloudy,Low ,195
1660,ntut555895709,12.334022,76.618203,12.444022,76.728203,23:00:00,Windy,Low ,115
1661,kqib933852362,21.173343,72.792731,21.253343,72.872731,18:15:00,Fog,Medium ,195
1662,jbca225311265,12.986047,80.218114,13.046047,80.278114,21:30:00,Stormy,Jam ,28
1663,qbuj263265916,0.0,0.0,0.09,0.09,17:50:00,Windy,Medium ,130
1664,eexz639427252,23.39925,85.390464,23.47925,85.470464,18:55:00,Fog,Medium ,150
1665,eqnp537334348,0.0,0.0,0.01,0.01,11:25:00,Cloudy,High ,145
1666,fvlm861585334,9.982834,76.283268,10.022834,76.323268,14:45:00,Fog,High ,115
1667,otsf184239306,23.359033,85.325347,23.409033,85.375347,20:35:00,Cloudy,Jam ,130
1668,etad169605658,12.972161,77.596014,13.022161,77.646014,18:30:00,Fog,Medium ,11
1669,znjh918953858,11.001753,76.986241,11.041753,77.026241,12:55:00,Cloudy,High ,145
1670,ezhs233640423,26.910262,75.783013,27.020262,75.893013,19:20:00,Fog,Jam ,150
1671,uroo333845797,22.751234,75.88949,22.781234,75.91949,22:15:00,Windy,Low ,145
1672,xgjh159149966,12.970324,77.645748,13.020324,77.695748,20:35:00,Sunny,Jam ,50
1673,mymf359104790,25.449659,81.839744,25.509659,81.899744,21:25:00,Stormy,Jam ,55
1674,uesu430336991,22.514688,88.393294,22.524688,88.403294,10:10:00,Sandstorms,Low ,65
1675,hjvp766472666,22.751857,75.866699,22.881857,75.996699,19:00:00,Sunny,Medium ,75
1676,cdyc864660941,21.149569,72.772697,21.189569,72.812697,15:00:00,Sunny,High ,95
1677,kjge798982329,0.0,0.0,0.01,0.01,8:45:00,Windy,Low ,115
1678,vfny871489843,21.175975,72.795503,21.225975,72.845503,17:45:00,Fog,Medium ,95
1679,kzue338945637,17.426228,78.407495,17.486228,78.467495,21:05:00,Sandstorms,Jam ,65
1680,tntn990884589,12.310972,76.659264,12.360972,76.709264,18:25:00,Windy,Medium ,130
1681,ysxl957991993,0.0,0.0,0.06,0.06,17:25:00,Fog,Medium ,85
1682,itqy800080777,12.939496,77.625999,12.969496,77.655999,18:55:00,Stormy,Medium ,125
1683,yabz775529646,12.304569,76.643622,12.324569,76.663622,11:40:00,Stormy,High ,160
1684,cwxe371314456,18.994049,72.825203,19.014049,72.845203,11:35:00,Sunny,High ,95
1685,nqsq009002428,21.149834,72.778666,21.189834,72.818666,13:20:00,Sunny,High ,115
1686,ofjm616798230,12.337978,76.616792,12.447978,76.726792,18:40:00,Fog,Medium ,33
1687,zksd720112225,12.337978,76.616792,12.417978,76.696792,21:40:00,Cloudy,Jam ,43
1688,trwd920026931,26.766536,75.837333,26.816536,75.887333,20:50:00,Windy,Jam ,28
1689,twlu124625778,21.175104,72.804342,21.225104,72.854342,23:30:00,Cloudy,Low ,75
1690,gfpy197924513,10.035573,76.336958,10.165573,76.466958,20:50:00,Sandstorms,Jam ,180
1691,mkji065765893,27.195928,77.998092,27.255928,78.058092,18:05:00,Stormy,Medium ,105
1692,cpkq389715149,26.902908,75.792934,26.972908,75.862934,21:35:00,Sunny,Jam ,120
1693,uabd225679132,13.058616,80.264151,13.188616,80.394151,21:05:00,Sunny,Jam ,80
1694,vvhz415903250,21.149569,72.772697,21.189569,72.812697,13:35:00,Stormy,High ,145
1695,yksp567842062,18.51421,73.838429,18.58421,73.908429,23:00:00,Sunny,Low ,150
1696,gnls987852496,22.31279,73.170283,22.39279,73.250283,22:55:00,Cloudy,Low ,140
1697,ewtg201079143,22.5491,88.400467,22.6591,88.510467,20:45:00,Fog,Jam ,165
1698,autz541931037,22.533662,88.366217,22.603662,88.436217,23:50:00,Sunny,Low ,190
1699,rebq064623384,13.091809,80.219104,13.131809,80.259104,15:50:00,Fog,Medium ,90
1700,rfyn371970401,13.091809,80.219104,13.151809,80.279104,23:25:00,Fog,Low ,75
1701,qzzi522800556,12.310972,76.659264,12.420972,76.769264,20:40:00,Stormy,Jam ,80
1702,xyak042611874,18.546947,73.900626,18.626947,73.980626,19:00:00,Windy,Medium ,140
1703,cyjc875929029,18.546947,73.900626,18.636947,73.990626,18:35:00,Sunny,Medium ,65
1704,popm682808633,19.22384,72.841347,19.33384,72.951347,17:20:00,Cloudy,Medium ,210
1705,lrgh668335068,18.569156,73.774723,18.589156,73.794723,11:05:00,Cloudy,Low ,70
1706,afnb790891325,18.530963,73.828972,18.570963,73.868972,13:00:00,Fog,High ,130
1707,lftj528880021,0.0,0.0,0.13,0.13,21:55:00,Sandstorms,Jam ,220
1708,imdw944474668,30.895817,75.813112,31.005817,75.923112,20:30:00,Sunny,Jam ,140
1709,ipbu140780138,19.178321,72.834715,19.288321,72.944715,17:40:00,Cloudy,Medium ,150
1710,omrm715403378,23.353783,85.326967,23.463783,85.436967,19:50:00,Sunny,Jam ,115
1711,kric153367050,12.323194,76.630583,12.363194,76.670583,17:00:00,Windy,Medium ,135
1712,vsll999760115,11.010375,76.95295,11.060375,77.00295,0:10:00,Sunny,Low ,95
1713,rsre481936906,11.003669,76.976494,11.013669,76.986494,10:40:00,Sunny,Low ,17
1714,lafi088744184,0.0,0.0,0.09,0.09,22:05:00,Fog,Jam ,170
1715,thna285566041,12.981615,80.231598,13.021615,80.271598,13:45:00,Windy,High ,165
1716,xjmz331945500,13.026286,80.275235,13.106286,80.355235,22:55:00,Sandstorms,Low ,13
1717,mibz258463527,21.170096,72.789122,21.280096,72.899122,21:15:00,Windy,Jam ,135
1718,shnp776717203,12.970221,77.645396,12.990221,77.665396,12:10:00,Windy,High ,165
1719,envn940021155,11.003669,76.976494,11.023669,76.996494,11:05:00,Fog,Low ,90
1720,jthh363774386,-23.351058,-85.325731,23.421058,85.395731,21:35:00,,NaN ,220
1721,zwgi883882383,30.892978,75.821847,30.972978,75.901847,20:50:00,Sunny,Jam ,160
1722,kzxt246292400,26.910262,75.783013,26.950262,75.823013,16:40:00,Sunny,Medium ,100
1723,uhzk603807794,0.0,0.0,0.03,0.03,18:30:00,Stormy,Medium ,140
1724,audt155091934,18.563934,73.915367,18.573935,73.925367,8:35:00,Cloudy,Low ,75
1725,gqum219132291,26.766536,75.837333,26.826536,75.897333,18:55:00,Windy,Medium ,27
1726,jkwc698444575,0.0,0.0,0.07,0.07,23:50:00,Stormy,Low ,75
1727,ehuq190936982,19.879631,75.323403,19.969631,75.413403,18:55:00,Sandstorms,Medium ,165
1728,pefn756282398,11.001852,76.976268,11.061852,77.036268,17:20:00,Windy,Medium ,160
1729,kbgn813672006,13.045479,80.23311,13.105479,80.29311,0:10:00,Sandstorms,Low ,105
1730,uswq289009770,17.410371,78.437225,17.490371,78.517225,18:30:00,Stormy,Medium ,135
1731,ccsz092153897,11.016298,76.972076,11.106298,77.062076,23:45:00,Fog,Low ,155
1732,rdhn402254067,19.22384,72.841347,19.33384,72.951347,23:45:00,Cloudy,Low ,145
1733,knit305018670,26.902328,75.794257,26.972328,75.864257,20:15:00,Fog,Jam ,205
1734,rgza831702250,12.323194,76.630583,12.403194,76.710583,22:00:00,Fog,Jam ,200
1735,syyf711045630,0.0,0.0,0.13,0.13,23:25:00,Cloudy,Low ,130
1736,xung550108070,13.044694,80.26147,13.064694,80.28147,9:25:00,Sandstorms,Low ,80
1737,neij029842610,13.022394,80.242439,13.052394,80.272439,23:20:00,Sandstorms,Low ,80
1738,ennm702688325,22.307898,73.167788,22.437898,73.297788,18:15:00,Fog,Medium ,150
1739,mnao675800970,0.0,0.0,0.03,0.03,18:35:00,Windy,Medium ,170
1740,nhag944046087,26.479108,80.315042,26.549108,80.385042,19:55:00,Windy,Jam ,130
1741,opkx432536106,18.539299,73.897902,18.649299,74.007902,23:50:00,Sandstorms,Low ,100
1742,aoii544507702,13.091809,80.219104,13.121809,80.249104,17:35:00,Windy,Medium ,165
1743,gdty216170013,12.311072,76.654878,12.391072,76.734878,18:10:00,Cloudy,Medium ,145
1744,cneu199700442,21.186438,72.794115,21.226438,72.834115,13:25:00,Cloudy,High ,160
1745,jhsz762951060,17.483216,78.552111,17.493216,78.562111,11:40:00,Sunny,High ,95
1746,sjlm057802066,0.0,0.0,0.07,0.07,17:20:00,Sunny,Medium ,140
1747,msac286953989,26.47775,80.351569,26.51775,80.391569,14:35:00,Stormy,High ,130
1748,hovt519107296,23.374878,85.335739,23.444878,85.405739,22:30:00,Windy,Low ,70
1749,rvvh277749202,17.41233,78.449654,17.45233,78.489654,15:25:00,Cloudy,Medium ,85
1750,thsx286275698,18.543626,73.905101,18.563626,73.925101,8:30:00,Sunny,Low ,85
1751,mtbb032713787,17.424114,78.347554,17.494114,78.417554,19:50:00,Windy,Jam ,95
1752,uscb585258172,12.972532,77.608179,13.052532,77.688179,22:20:00,Stormy,Low ,18
1753,dwcj089840887,19.254567,72.848923,19.294567,72.888923,15:00:00,Cloudy,High ,180
1754,hyrd840171791,26.90294,75.793007,26.91294,75.803007,11:00:00,Fog,Low ,80
1755,uduq655974607,19.176269,72.836721,19.246269,72.906721,19:50:00,Windy,Jam ,160
1756,dwlz016300561,12.986047,80.218114,13.036047,80.268114,23:40:00,Cloudy,Low ,95
1757,wubz265962492,18.536718,73.830327,18.626718,73.920327,20:20:00,Sandstorms,Jam ,140
1758,gnkl651807066,12.299524,76.64262,12.429524,76.77262,20:10:00,Sunny,Jam ,95
1759,zjce057771086,11.024839,77.007003,11.104839,77.087003,21:30:00,Stormy,Jam ,185
1760,yncj860909123,26.956431,75.776649,27.016431,75.836649,17:35:00,Sandstorms,Medium ,130
1761,xiat380324694,19.176269,72.836721,19.266269,72.926721,23:40:00,Cloudy,Low ,190
1762,qhlx446471652,21.186438,72.794115,21.236438,72.844115,22:05:00,Sunny,Jam ,75
1763,pffw580014559,12.323194,76.630583,12.363194,76.670583,15:45:00,Stormy,Medium ,140
1764,pdjt800642635,12.323978,76.627961,12.373978,76.677961,21:55:00,Stormy,Jam ,18
1765,dlrk038884851,17.431668,78.408321,17.521668,78.498321,20:30:00,Fog,Jam ,200
1766,zqiy370302426,13.064181,80.236442,13.114181,80.286442,21:50:00,Cloudy,Jam ,135
1767,flff057405796,11.022477,76.995667,11.062477,77.035667,14:20:00,Cloudy,High ,170
1768,vgzw193823971,26.905287,75.794592,26.995287,75.884592,22:25:00,Sunny,Low ,37
1769,covc667428508,10.028047,76.310019,10.078047,76.360019,21:50:00,Windy,Jam ,65
1770,xhqo911088189,12.323225,76.630028,12.363225,76.670028,12:25:00,Stormy,High ,170
1771,gbbd486976829,22.310526,73.170937,22.340526,73.200937,22:30:00,Fog,Low ,75
1772,ddrx473451271,26.905287,75.794592,26.915287,75.804592,11:15:00,Windy,High ,60
1773,hgwr827949104,9.985497,76.276999,10.035497,76.326999,21:45:00,Cloudy,Jam ,145
1774,krbs902367372,18.593481,73.785901,18.613481,73.805901,11:25:00,Fog,High ,150
1775,jqvj651460443,19.207222,72.972281,19.247222,73.012281,16:30:00,Fog,Medium ,85
1776,qmih196791512,21.160437,72.774209,21.290437,72.904209,18:25:00,Stormy,Medium ,175
1777,dnmt206026667,12.979096,77.640625,13.089096,77.750625,0:05:00,Cloudy,Low ,160
1778,gxqr486100330,18.927584,72.832585,19.037584,72.942585,18:10:00,Fog,Medium ,130
1779,vsly103392861,0.0,0.0,0.06,0.06,23:45:00,Cloudy,Low ,17
1780,ootb602294472,21.186884,72.793616,21.256884,72.863616,19:00:00,Stormy,Medium ,130
1781,kdnq626863551,13.005801,80.250744,13.075801,80.320744,18:05:00,Windy,Medium ,75
1782,mjyr840124702,17.451976,78.385883,17.491976,78.425883,12:50:00,Stormy,High ,115
1783,yqdi435123614,26.474133,80.3481,26.544133,80.4181,23:25:00,Cloudy,Low ,130
1784,efvj480879645,11.003681,76.975525,11.023681,76.995525,10:40:00,Fog,Low ,80
1785,kgcw234455082,11.02091,76.940432,11.15091,77.070432,20:20:00,Stormy,Jam ,130
1786,zjjt991457279,11.001852,76.976268,11.071852,77.046268,19:40:00,Cloudy,Jam ,36
1787,vmvc956019921,17.450851,78.379347,17.500851,78.429347,19:25:00,Fog,Jam ,190
1788,vevu943561614,12.970221,77.645396,13.100221,77.775396,20:10:00,Fog,Jam ,175
1789,gmis591393410,21.160437,72.774209,21.190437,72.804209,22:50:00,Sunny,Low ,95
1790,xoie761263936,12.323978,76.627961,12.353978,76.657961,21:40:00,Stormy,Jam ,55
1791,hats240034747,22.31279,73.170283,22.34279,73.200283,19:15:00,Fog,Medium ,75
1792,nrnz273745962,18.539299,73.897902,18.649299,74.007902,23:35:00,Fog,Low ,140
1793,dyqr902429759,0.0,0.0,0.09,0.09,17:50:00,Sandstorms,Medium ,140
1794,samk628576160,26.913483,75.803139,26.973483,75.863139,22:20:00,Sandstorms,Low ,65
1795,uzmg204926119,12.933298,77.614293,13.063298,77.744293,23:30:00,Sunny,Low ,180
1796,vhxd973800551,12.323994,76.626167,12.393994,76.696167,19:05:00,Sandstorms,Medium ,140
1797,twvq465926554,26.90294,75.793007,26.98294,75.873007,20:35:00,Cloudy,Jam ,210
1798,wygg305518319,22.761593,75.886362,22.821593,75.946362,23:20:00,Cloudy,Low ,80
1799,twxp779186494,0.0,0.0,0.11,0.11,18:20:00,Fog,Medium ,190
1800,oxnc253546313,10.028047,76.310019,10.058047,76.340019,23:00:00,Stormy,Low ,75
1801,eqbi301031666,18.593481,73.785901,18.603481,73.795901,8:35:00,Cloudy,Low ,95
1802,szjt111622226,18.543626,73.905101,18.673626,74.035101,20:55:00,Cloudy,Jam ,160
1803,nkts168003872,21.157729,72.768726,21.177729,72.788726,8:45:00,Sandstorms,Low ,135
1804,drmb777972007,11.016298,76.972076,11.106298,77.062076,19:45:00,Windy,Jam ,215
1805,egqu144954981,19.254567,72.848923,19.384567,72.978923,18:35:00,Fog,Medium ,205
1806,otpw977425003,12.304569,76.643622,12.374569,76.713622,0:00:00,Stormy,Low ,55
1807,bjiw936665052,12.970324,77.645748,13.030324,77.705748,22:15:00,,NaN ,95
1808,wtss396123495,11.022477,76.995667,11.072477,77.045667,20:30:00,Stormy,Jam ,150
1809,hhsw255721377,10.020683,76.310631,10.090683,76.380631,18:05:00,Sandstorms,Medium ,130
1810,dtgo234691036,21.170798,72.790489,21.180798,72.800489,11:40:00,Fog,High ,115
1811,iiqm835291345,19.003517,72.82765,19.113517,72.93765,17:25:00,Fog,Medium ,205
1812,jgqi833989374,21.149834,72.778666,21.209834,72.838666,21:55:00,Stormy,Jam ,95
1813,oell045430887,21.175975,72.795503,21.255975,72.875503,17:35:00,Stormy,Medium ,115
1814,qssp810898612,12.939496,77.625999,12.959496,77.645999,12:05:00,Fog,High ,140
1815,mmwo412618226,26.902328,75.794257,27.042328,75.934257,20:35:00,Fog,Jam ,215
1816,dzle020948199,17.433809,78.386744,17.443809,78.396744,10:35:00,Fog,Low ,55
1817,lpyq257485143,0.0,0.0,0.08,0.08,20:15:00,Sandstorms,Jam ,145
1818,oglk110198290,12.972793,80.249982,13.062793,80.339982,18:00:00,Fog,Medium ,190
1819,azwr946717321,11.006686,76.951736,11.116686,77.061736,19:05:00,Stormy,Medium ,165
1820,pzxj561920473,12.979096,77.640625,13.009096,77.670625,22:50:00,Cloudy,Low ,12
1821,dlus304171935,26.913987,75.752891,26.993987,75.832891,20:30:00,Sandstorms,Jam ,125
1822,kfdi863779387,22.753839,75.897429,22.813838,75.957429,22:45:00,Sandstorms,Low ,125
1823,jdyr020653922,21.160522,72.771477,21.200522,72.811477,16:00:00,Stormy,Medium ,125
1824,llfy967423564,22.751857,75.866699,22.831857,75.946699,23:25:00,Sunny,Low ,135
1825,wsam276774295,18.536718,73.830327,18.616719,73.910327,18:00:00,Sandstorms,Medium ,110
1826,mqnl282564357,23.351058,85.325731,23.461058,85.435731,19:30:00,Fog,Jam ,175
1827,xixs634676999,22.725748,75.898497,22.775748,75.948497,17:30:00,Fog,Medium ,75
1828,uimh773390111,22.547186,88.35068,22.597185,88.40068,22:00:00,Windy,Jam ,140
1829,mkez677911628,11.02091,76.940432,11.07091,76.990432,23:10:00,Fog,Low ,60
1830,mkpa182440997,12.310972,76.659264,12.350972,76.699264,16:50:00,Stormy,Medium ,135
1831,ncwx682697219,22.722634,75.886959,22.772634,75.936959,23:45:00,Sunny,Low ,55
1832,pmhp747959122,26.47,80.35,26.55,80.43,23:35:00,Fog,Low ,195
1833,sqxw485816759,0.0,0.0,0.02,0.02,8:20:00,Sandstorms,Low ,55
1834,pwmc704225943,15.498603,73.826911,15.518603,73.846911,10:30:00,Cloudy,Low ,50
1835,hgyy543312058,-19.876428,75.364792,19.986428,75.474792,22:25:00,Windy,Low ,55
1836,qknx445133757,-13.02978,-80.208812,13.13978,80.318812,22:40:00,,NaN ,75
1837,ramc314040849,11.02091,76.940432,11.11091,77.030432,21:45:00,Fog,Jam ,230
1838,twtz176325257,19.207222,72.972281,19.287222,73.052281,18:55:00,Fog,Medium ,165
1839,negu413233431,22.725835,75.887648,22.765835,75.927648,13:10:00,Sandstorms,High ,15
1840,ijca634897483,21.175104,72.804342,21.285104,72.914342,18:40:00,Cloudy,Medium ,205
1841,gfrj470113460,15.561295,73.749478,15.641295,73.829478,19:40:00,Windy,Jam ,95
1842,bqql114590469,13.066762,80.251865,13.156762,80.341865,18:15:00,Cloudy,Medium ,170
1843,vava784806040,17.424114,78.347554,17.504114,78.427554,20:20:00,Sunny,Jam ,100
1844,euuf380377059,12.913041,77.683237,12.933041,77.703237,8:25:00,Fog,Low ,95
1845,wuww763843141,17.483216,78.552111,17.533216,78.602111,22:50:00,Sandstorms,Low ,85
1846,lkgm172836081,10.020683,76.310631,10.080683,76.370631,18:45:00,Windy,Medium ,140
1847,cgqh731557851,19.12663,72.829976,19.25663,72.959976,17:25:00,Sandstorms,Medium ,75
1848,olqi997368359,0.0,0.0,0.05,0.05,17:30:00,Cloudy,Medium ,55
1849,ptno187404210,0.0,0.0,0.05,0.05,22:45:00,Fog,Low ,55
1850,vahe867813239,21.149569,72.772697,21.179569,72.802697,17:20:00,Sandstorms,Medium ,100
1851,drwp633091101,19.22384,72.841347,19.33384,72.951347,19:40:00,Stormy,Jam ,120
1852,jpym145454442,11.024839,77.007003,11.074839,77.057003,19:40:00,Stormy,Jam ,130
1853,vgto237584728,26.902328,75.794257,26.992328,75.884257,21:00:00,Stormy,Jam ,90
1854,frbf810077244,12.323194,76.630583,12.453194,76.760583,22:30:00,Sandstorms,Low ,65
1855,clgb166690559,11.000762,76.981876,11.010762,76.991876,8:45:00,Cloudy,Low ,75
1856,kyvp817529673,26.911378,75.789034,26.981378,75.859034,17:20:00,Sandstorms,Medium ,190
1857,bzbg800734250,19.003517,72.82765,19.023517,72.84765,11:45:00,Fog,High ,150
1858,mtcq677203402,12.3085,76.665808,12.3585,76.715808,21:55:00,Sandstorms,Jam ,130
1859,yrks815185256,22.725835,75.887648,22.745835,75.907648,10:15:00,Cloudy,Low ,85
1860,cyvx958658152,23.359194,85.325447,23.409194,85.375447,23:15:00,Sandstorms,Low ,90
1861,opqn320204516,11.022298,76.998349,11.102298,77.078349,17:45:00,Fog,Medium ,36
1862,rzco061340692,17.410371,78.437225,17.480371,78.507225,23:10:00,Windy,Low ,90
1863,fvla222459032,0.0,0.0,0.06,0.06,20:30:00,Cloudy,Jam ,175
1864,xlod563271912,26.913987,75.752891,26.983987,75.822891,23:05:00,Sandstorms,Low ,55
1865,rhqy205845149,22.538731,88.364878,22.648731,88.474878,17:55:00,Windy,Medium ,150
1866,vxya052262587,17.426228,78.407495,17.476228,78.457495,19:10:00,Sunny,Medium ,110
1867,hdxn951839975,13.066762,80.251865,13.196762,80.381865,23:15:00,Stormy,Low ,90
1868,ebpf094212965,15.496162,73.825364,15.566162,73.895364,18:50:00,Cloudy,Medium ,125
1869,nrxm584860187,23.359194,85.325447,23.379194,85.345447,10:45:00,Sunny,Low ,105
1870,dyas842891014,22.74806,75.8934,22.82806,75.9734,22:00:00,Windy,Jam ,150
1871,clcs578391483,26.892312,75.806896,26.932312,75.846896,12:35:00,Stormy,High ,135
1872,axeq180415862,12.978453,77.643685,13.048453,77.713685,18:30:00,Sandstorms,Medium ,125
1873,vgub784661974,0.0,0.0,0.03,0.03,17:25:00,Fog,Medium ,80
1874,dvsf574243173,0.0,0.0,0.13,0.13,20:35:00,Cloudy,Jam ,190
1875,ssrp539281227,27.160934,78.044095,27.190934,78.074095,0:00:00,Fog,Low ,50
1876,gccf677853308,0.0,0.0,0.03,0.03,22:50:00,Fog,Low ,55
1877,gpwo821910552,22.761226,75.887522,22.811226,75.937522,22:05:00,Stormy,Jam ,130
1878,oxfo185582700,17.41233,78.449654,17.54233,78.579654,19:20:00,Sunny,Jam ,105
1879,rfwz897125261,0.0,0.0,0.07,0.07,19:50:00,Sunny,Jam ,165
1880,ffrn485756358,12.334022,76.618203,12.444022,76.728203,18:25:00,Stormy,Medium ,110
1881,pldj094474994,13.045479,80.23311,13.055479,80.24311,8:55:00,Windy,Low ,125
1882,ymuj691030464,0.0,0.0,0.13,0.13,20:00:00,Fog,Jam ,180
1883,hoah591444418,0.0,0.0,0.11,0.11,19:15:00,Windy,Jam ,115
1884,pbro162700043,11.022298,76.998349,11.062298,77.038349,12:50:00,Windy,High ,100
1885,xajd942839007,12.321214,76.621094,12.401214,76.701094,22:35:00,Windy,Low ,65
1886,abeg819083373,17.429585,78.392621,17.539585,78.502621,18:20:00,Sunny,Medium ,25
1887,enjk495766222,22.31279,73.170283,22.33279,73.190283,9:00:00,Fog,Low ,65
1888,kwpe130107692,12.3085,76.665808,12.3985,76.755808,20:35:00,Sunny,Jam ,23
1889,qfgg707685554,0.0,0.0,0.13,0.13,23:50:00,Sandstorms,Low ,110
1890,jxdq917690278,0.0,0.0,0.03,0.03,20:35:00,Windy,Jam ,160
1891,koma125815722,12.352058,76.60665,12.372058,76.62665,11:55:00,Windy,High ,135
1892,pxdt726204082,10.96185,76.971082,11.01185,77.021082,0:15:00,Sunny,Low ,75
1893,iaby083283307,25.454697,81.834492,25.534697,81.914492,17:45:00,Cloudy,Medium ,175
1894,qzzo547739015,22.31279,73.170283,22.40279,73.260283,23:40:00,Sunny,Low ,145
1895,bhxi821373632,30.895204,75.822103,30.915204,75.842103,8:30:00,Sandstorms,Low ,14
1896,jfjq424045541,11.003681,76.975525,11.073681,77.045525,17:55:00,Cloudy,Medium ,155
1897,aaje176609849,21.160437,72.774209,21.210437,72.824209,20:05:00,Sunny,Jam ,15
1898,diyn735065669,21.175104,72.804342,21.285104,72.914342,21:45:00,Sandstorms,Jam ,80
1899,dyri812221198,18.563934,73.915367,18.573935,73.925367,8:25:00,Sandstorms,Low ,145
1900,accs295770903,18.569156,73.774723,18.639156,73.844723,18:55:00,Fog,Medium ,160
1901,uzny250644016,13.02978,80.208812,13.08978,80.268812,18:40:00,Cloudy,Medium ,95
1902,lsfs835968512,12.981615,80.231598,13.061615,80.311598,22:55:00,Sandstorms,Low ,95
1903,mcmf567900539,17.422819,78.449578,17.482819,78.509578,19:45:00,Sunny,Jam ,90
1904,zqpg759097219,0.0,0.0,0.04,0.04,16:50:00,Sunny,Medium ,120
1905,fxen907227355,23.234631,77.401663,23.244631,77.411663,11:45:00,Sandstorms,High ,135
1906,jpzk014342480,22.761593,75.886362,22.851593,75.976362,20:45:00,Sunny,Jam ,170
1907,ojlf262161686,21.185047,72.80859,21.265047,72.88859,21:50:00,Fog,Jam ,160
1908,lzpd478710273,22.31279,73.170283,22.34279,73.200283,23:45:00,Sunny,Low ,120
1909,ocxy130212586,0.0,0.0,0.04,0.04,16:40:00,Stormy,Medium ,170
1910,qzlq773658694,12.304569,76.643622,12.364569,76.703622,18:50:00,Sandstorms,Medium ,110
1911,ejsq642397635,22.526461,88.364453,22.616461,88.454453,19:00:00,Cloudy,Medium ,41
1912,xgxx672712775,22.311603,73.165012,22.381603,73.235012,17:50:00,Sunny,Medium ,130
1913,kfok322651966,30.899992,75.831338,30.979992,75.911338,20:15:00,Stormy,Jam ,130
1914,ivmu930675896,22.651847,75.881991,22.681847,75.911991,20:35:00,Sandstorms,Jam ,135
1915,wboz765590826,21.157729,72.768726,21.197729,72.808726,16:25:00,Sandstorms,Medium ,115
1916,ygau099125407,19.103249,72.846749,19.183249,72.926749,0:10:00,Sandstorms,Low ,95
1917,xjfi149958948,17.429585,78.392621,17.439585,78.402621,10:25:00,Cloudy,Low ,70
1918,oihr301697332,9.979186,76.317361,10.059186,76.397361,21:25:00,Sunny,Jam ,155
1919,ngio154191380,30.893234,75.82172,30.953234,75.88172,19:35:00,Sandstorms,Jam ,150
1920,lxvj811570980,21.175104,72.804342,21.195104,72.824342,9:30:00,Sunny,Low ,90
1921,guva791995716,26.902328,75.794257,26.912328,75.804257,11:30:00,Sunny,High ,95
1922,dzsz411765443,22.538731,88.364878,22.558731,88.384878,11:50:00,Stormy,High ,55
1923,gdsg097171910,11.016298,76.972076,11.046298,77.002076,23:00:00,Cloudy,Low ,85
1924,lbua212591154,26.766536,75.837333,26.796536,75.867333,17:55:00,Windy,Medium ,110
1925,addy737419901,17.429585,78.392621,17.469585,78.432621,16:05:00,Stormy,Medium ,160
1926,yqud871704077,13.005801,80.250744,13.095801,80.340744,21:45:00,Cloudy,Jam ,205
1927,isvi489535749,26.90519,75.810753,26.92519,75.830753,9:10:00,Windy,Low ,85
1928,kkgc246487564,12.337928,76.617889,12.347928,76.627889,11:55:00,Cloudy,High ,36
1929,mwve188116111,21.170096,72.789122,21.280096,72.899122,23:35:00,Cloudy,Low ,140
1930,leac281622309,19.131141,72.813074,19.151141,72.833074,10:05:00,Windy,Low ,55
1931,vqju499984718,23.230791,77.43702,23.310791,77.51702,19:35:00,Fog,Jam ,230
1932,ahys002733657,12.914264,77.6784,12.994264,77.7584,18:30:00,Windy,Medium ,95
1933,egqb277620579,27.157772,78.04725,27.207772,78.09725,21:00:00,Stormy,Jam ,165
1934,pqyt013644171,9.991703,76.293136,10.061703,76.363136,17:45:00,Windy,Medium ,145
1935,zxgx219662387,23.353783,85.326967,23.393783,85.366967,16:55:00,Windy,Medium ,140
1936,ouna571177599,0.0,0.0,0.13,0.13,23:00:00,Sunny,Low ,170
1937,rdgw318827628,26.88842,75.800689,26.94842,75.860689,22:20:00,Stormy,Low ,135
1938,fbpl717599090,18.51421,73.838429,18.60421,73.928429,17:45:00,Fog,Medium ,135
1939,flwa552507284,18.563934,73.915367,18.633934,73.985367,21:45:00,Fog,Jam ,190
1940,dqfh925272341,11.000762,76.981876,11.060762,77.041876,20:35:00,Windy,Jam ,11
1941,zbyp344707789,12.949934,77.699386,12.999934,77.749386,17:55:00,Windy,Medium ,130
1942,iafg030805245,17.458998,78.500366,17.478998,78.520366,8:50:00,Sunny,Low ,100
1943,moem595109532,13.081878,80.248519,13.191878,80.358519,20:20:00,Cloudy,Jam ,180
1944,xxml048633329,22.695207,75.866059,22.735207,75.906059,13:00:00,Cloudy,High ,150
1945,keza207791894,0.0,0.0,0.11,0.11,21:05:00,Fog,Jam ,215
1946,dmjm940226096,18.994049,72.825203,19.004049,72.835203,11:30:00,Fog,High ,135
1947,wldi273368077,22.727021,75.884167,22.837021,75.994167,19:35:00,Sunny,Jam ,50
1948,wbru504602271,12.970324,77.645748,13.040324,77.715748,18:20:00,Stormy,Medium ,85
