Order_ID,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Pickup_Time,Weather,Traffic,Vehicle,Delivery_Time
dyas842891014,22.74806,75.8934,22.82806,75.9734,22:00:00,Windy,Jam ,van,150
ykap029034670,22.745536,75.893106,22.775536,75.923106,17:30:00,Windy,Medium ,scooter ,135
yhsh611152557,17.440827,78.393391,17.490827,78.443391,18:15:00,Stormy,Medium ,scooter ,110
clcs578391483,26.892312,75.806896,26.932312,75.846896,12:35:00,Stormy,High ,van,135
gabk115555253,26.469003,80.316344,26.519003,80.366344,18:30:00,Windy,Medium ,scooter ,115
zlvv653403731,0,0,0.09,0.09,22:50:00,Sunny,Low ,scooter ,110
qvwm690644651,23.369746,85.33982,23.439746,85.40982,19:50:00,Stormy,Jam ,motorcycle ,110
pomj786416282,23.371292,85.327872,23.381292,85.337872,8:45:00,Sunny,Low ,scooter ,110
rrof155446034,22.745049,75.892471,22.795049,75.942471,18:05:00,Fog,Medium ,scooter ,90
ecgx965643472,22.552672,88.352885,22.632672,88.432885,20:35:00,Fog,Jam ,motorcycle ,235
zzyr279192650,22.722634,75.886959,22.752634,75.916959,23:40:00,Stormy,Low ,motorcycle ,145
kklv305270780,12.934365,77.616155,12.984365,77.666155,22:40:00,Windy,Low ,scooter ,130
bzxi625015382,26.905287,75.794592,26.935287,75.824592,23:05:00,Cloudy,Low ,motorcycle ,85
sjit254824175,17.429585,78.392621,17.499585,78.462621,21:35:00,Stormy,Jam ,scooter ,190
onfy260638183,23.374989,85.335486,23.414989,85.375486,14:40:00,Stormy,High ,motorcycle ,140
axeq180415862,12.978453,77.643685,13.048453,77.713685,18:30:00,Sandstorms,Medium ,van,125
wgut530403162,21.149569,72.772697,21.189569,72.812697,14:30:00,Stormy,High ,motorcycle ,90
icys517426546,26.846156,75.8023,26.896156,75.8523,20:35:00,Fog,Jam ,motorcycle ,155
rpaf900601456,21.186608,72.794136,21.296608,72.904136,18:00:00,Fog,Medium ,motorcycle ,200
ulah227333142,22.727021,75.884167,22.737021,75.894167,9:15:00,Sandstorms,Low ,scooter ,15
qzrr741577775,17.428294,78.404423,17.518294,78.494423,19:15:00,Sunny,Medium ,motorcycle ,70
wziw909588634,26.891191,75.802083,26.941191,75.852083,19:35:00,Windy,Jam ,scooter ,170
vgub784661974,0,0,0.03,0.03,17:25:00,Fog,Medium ,van,80
lrwu747897814,11.022477,76.995667,11.042477,77.015667,9:35:00,Stormy,Low ,motorcycle ,105
spez815736877,12.321214,76.621094,12.331214,76.631094,10:30:00,Fog,Low ,scooter ,75
fhia190013548,22.761593,75.886362,22.811593,75.936362,21:00:00,Sandstorms,Jam ,motorcycle ,120
ixad808398877,18.636215,73.751081,18.696215,73.811081,21:50:00,Cloudy,Jam ,scooter ,38
rgbw910085933,19.121999,72.908493,19.191999,72.978493,20:55:00,Sandstorms,Jam ,motorcycle ,135
xdky483572373,0,0,0.04,0.04,14:45:00,Fog,High ,scooter ,185
upqu132399829,23.369746,85.33982,23.419746,85.38982,18:05:00,Sunny,Medium ,scooter ,90
bhdn590197191,13.049645,80.242268,13.119645,80.312268,20:35:00,Windy,Jam ,scooter ,140
nodh388943224,-21.170096,-72.789122,21.180096,72.799122,10:10:00,NaN,NaN ,motorcycle ,85
qkca206071039,11.003669,76.976494,11.053669,77.026494,19:45:00,Cloudy,Jam ,scooter ,115
gijr628756587,26.90519,75.810753,26.94519,75.850753,12:55:00,Sunny,High ,motorcycle ,80
hrgt917251214,21.17106,72.789292,21.30106,72.919292,17:50:00,Cloudy,Medium ,motorcycle ,195
wgux860924491,0,0,0.03,0.03,17:40:00,Cloudy,Medium ,scooter ,75
dvbr312894793,21.157735,72.768778,21.247735,72.858778,21:40:00,Stormy,Jam ,motorcycle ,125
qijo029296782,26.913726,75.75282,27.053726,75.89282,18:50:00,Sunny,Medium ,motorcycle ,125
dvsf574243173,0,0,0.13,0.13,20:35:00,Cloudy,Jam ,van,190
wgtk063036057,13.054347,80.257221,13.074347,80.277221,11:55:00,Sandstorms,High ,motorcycle ,215
slsw226350598,12.978453,77.643685,13.088453,77.753685,0:00:00,Cloudy,Low ,motorcycle ,200
pyar458484857,21.149669,72.772629,21.209669,72.832629,21:10:00,Sandstorms,Jam ,motorcycle ,115
qxzs813983473,13.049645,80.242268,13.079645,80.272268,23:10:00,Cloudy,Low ,scooter ,95
nmul979056767,26.956431,75.776649,26.986431,75.806649,22:15:00,Sunny,Low ,scooter ,70
ssrp539281227,27.160934,78.044095,27.190934,78.074095,0:00:00,Fog,Low ,van,50
ohyc693359116,21.186884,72.793616,21.216884,72.823616,17:30:00,Fog,Medium ,motorcycle ,140
rxbs017655251,19.065838,72.832658,19.095838,72.862658,22:50:00,Fog,Low ,motorcycle ,85
ndql948977145,18.536562,73.896485,18.666562,74.026485,21:15:00,Sandstorms,Jam ,scooter ,160
mnhq859772742,21.149569,72.772697,21.169569,72.792697,11:25:00,Sunny,High ,motorcycle ,130
wkjz851417709,12.310972,76.659264,12.420972,76.769264,20:30:00,Fog,Jam ,scooter ,200
gebb778380487,17.430448,78.418213,17.450448,78.438213,9:15:00,Cloudy,Low ,scooter ,90
bjcr901952719,13.005801,80.250744,13.015801,80.260744,9:55:00,Fog,Low ,scooter ,55
zqva964466094,19.065838,72.832658,19.145838,72.912658,17:25:00,Sunny,Medium ,motorcycle ,140
gccf677853308,0,0,0.03,0.03,22:50:00,Fog,Low ,van,55
izrb136573821,22.728163,75.884212,22.758163,75.914212,18:35:00,Windy,Medium ,motorcycle ,145
pswf410751508,22.308096,73.167753,22.358096,73.217753,18:40:00,Sandstorms,Medium ,motorcycle ,170
zczu966136333,27.160832,78.011608,27.180832,78.031608,10:30:00,Sunny,Low ,motorcycle ,60
obsp470530012,26.483042,80.317833,26.553042,80.387833,22:25:00,Stormy,Low ,motorcycle ,80
gpwo821910552,22.761226,75.887522,22.811226,75.937522,22:05:00,Stormy,Jam ,van,130
vrgf536349208,17.428294,78.404423,17.558294,78.534423,0:05:00,Fog,Low ,motorcycle ,125
wgam415370834,12.297954,76.665169,12.367954,76.735169,0:10:00,Sandstorms,Low ,motorcycle ,130
kdzx732750360,0,0,0.04,0.04,14:45:00,Stormy,High ,motorcycle ,190
qqqk472796309,12.326356,76.619103,12.336356,76.629103,9:50:00,Stormy,Low ,scooter ,120
vgko767212948,12.310972,76.659264,12.340972,76.689264,21:55:00,Cloudy,Jam ,scooter ,150
jmdh569430318,12.949934,77.699386,13.079934,77.829386,20:50:00,Windy,Jam ,motorcycle ,220
dglw849102307,11.008638,76.984311,11.038638,77.014311,18:00:00,Cloudy,Medium ,scooter ,75
jxzy294509271,13.091809,80.219104,13.171809,80.299104,23:30:00,Sandstorms,Low ,scooter ,135
oxfo185582700,17.41233,78.449654,17.54233,78.579654,19:20:00,Sunny,Jam ,van,105
xjyv115152862,27.161661,78.011544,27.191661,78.041544,20:55:00,Fog,Jam ,motorcycle ,140
hjkw916763659,21.173493,72.801953,21.253493,72.881953,17:20:00,Fog,Medium ,motorcycle ,195
rfwz897125261,0,0,0.07,0.07,19:50:00,Sunny,Jam ,van,165
nlfq004199503,13.005801,80.250744,13.065801,80.310744,23:25:00,Stormy,Low ,motorcycle ,115
dkzy244534171,22.695207,75.866059,22.765207,75.936059,22:20:00,Stormy,Low ,motorcycle ,95
cyoz189475414,17.426228,78.407495,17.516228,78.497495,19:55:00,Fog,Jam ,motorcycle ,36
ffrn485756358,12.334022,76.618203,12.444022,76.728203,18:25:00,Stormy,Medium ,van,110
aesz434858378,21.160437,72.774209,21.180437,72.794209,12:15:00,Cloudy,High ,motorcycle ,140
bnec729990550,13.005801,80.250744,13.055801,80.300744,23:55:00,Stormy,Low ,scooter ,55
bybp557420496,19.121999,72.908493,19.191999,72.978493,21:55:00,Cloudy,Jam ,motorcycle ,180
pldj094474994,13.045479,80.23311,13.055479,80.24311,8:55:00,Windy,Low ,van,125
yxhp230122628,17.422819,78.449578,17.532819,78.559578,18:25:00,Stormy,Medium ,motorcycle ,165
ymuj691030464,0,0,0.13,0.13,20:00:00,Fog,Jam ,van,180
lqkn656904402,30.890184,75.829615,30.930184,75.869615,15:10:00,Sandstorms,High ,motorcycle ,165
qfox409215509,23.359407,85.325055,23.409407,85.375055,20:55:00,Fog,Jam ,scooter ,140
fqbl389224684,30.366322,78.070453,30.386322,78.090453,9:15:00,Sunny,Low ,motorcycle ,55
hoah591444418,0,0,0.11,0.11,19:15:00,Windy,Jam ,van,115
gson299177879,0,0,0.06,0.06,20:00:00,Fog,Jam ,motorcycle ,145
pbro162700043,11.022298,76.998349,11.062298,77.038349,12:50:00,Windy,High ,van,100
xajd942839007,12.321214,76.621094,12.401214,76.701094,22:35:00,Windy,Low ,van,65
waif784539868,21.186608,72.794136,21.296608,72.904136,18:50:00,Cloudy,Medium ,scooter ,175
vypi831218235,11.003681,76.975525,11.013681,76.985525,9:00:00,Fog,Low ,motorcycle ,110
abeg819083373,17.429585,78.392621,17.539585,78.502621,18:20:00,Sunny,Medium ,van,25
enjk495766222,22.31279,73.170283,22.33279,73.190283,9:00:00,Fog,Low ,van,65
joij159601713,22.728163,75.884212,22.778163,75.934212,23:40:00,Sunny,Low ,scooter ,115
ozhf689910471,21.183434,72.814492,21.193434,72.824492,10:45:00,Stormy,Low ,scooter ,140
zegy836461094,9.959778,76.296106,10.009778,76.346106,19:30:00,Cloudy,Jam ,motorcycle ,135
vdoa092678396,26.905287,75.794592,26.965287,75.854592,21:00:00,Stormy,Jam ,motorcycle ,245
gqxt554971800,22.732225,75.874765,22.822225,75.964765,20:50:00,Sandstorms,Jam ,motorcycle ,210
kwpe130107692,12.3085,76.665808,12.3985,76.755808,20:35:00,Sunny,Jam ,van,23
gerk507859004,12.933298,77.614293,12.943298,77.624293,9:40:00,Cloudy,Low ,scooter ,85
ownt700215154,0,0,0.01,0.01,9:20:00,Windy,Low ,motorcycle ,90
ijhj417094111,13.058616,80.264151,13.188616,80.394151,19:05:00,Sunny,Medium ,motorcycle ,130
grpq110405413,12.970324,77.645748,13.000324,77.675748,23:45:00,Fog,Low ,scooter ,90
iodl604936826,22.732225,75.874765,22.762225,75.904765,22:25:00,Sandstorms,Low ,motorcycle ,125
avep992444868,18.546258,73.904337,18.606258,73.964337,20:50:00,Cloudy,Jam ,scooter ,170
ohyd497928488,0,0,0.13,0.13,21:15:00,Cloudy,Jam ,scooter ,185
pcqi034615470,19.254567,72.848923,19.294567,72.888923,12:25:00,Cloudy,High ,motorcycle ,135
igwb614576090,22.31279,73.170283,22.44279,73.300283,19:20:00,Cloudy,Jam ,motorcycle ,180
qfgg707685554,0,0,0.13,0.13,23:50:00,Sandstorms,Low ,van,110
zvfs786466460,15.544419,73.755736,15.604419,73.815736,18:55:00,Windy,Medium ,scooter ,105
jxdq917690278,0,0,0.03,0.03,20:35:00,Windy,Jam ,van,160
ofyy433081334,22.753839,75.897429,22.793838,75.937429,15:35:00,Sunny,Medium ,scooter ,65
rpzc919169583,21.149669,72.772629,21.219669,72.842629,19:05:00,Cloudy,Medium ,scooter ,150
fbvg865149632,10.96185,76.971082,11.09185,77.101082,17:45:00,Windy,Medium ,scooter ,85
kobh415769427,18.533811,73.899315,18.593811,73.959315,20:25:00,Windy,Jam ,scooter ,150
jljl513498897,11.003008,76.97544,11.083009,77.05544,22:45:00,Sunny,Low ,motorcycle ,130
ynpl600775492,22.728163,75.884212,22.798163,75.954212,23:00:00,Sunny,Low ,scooter ,210
xooq949687483,22.74806,75.8934,22.77806,75.9234,21:25:00,Fog,Jam ,motorcycle ,37
cqbm666062808,22.75004,75.902847,22.77004,75.922847,10:25:00,Sunny,Low ,motorcycle ,110
cuho634092415,12.975996,80.221898,13.105996,80.351898,22:40:00,Stormy,Low ,motorcycle ,75
trcs019197723,26.905287,75.794592,26.925287,75.814592,9:35:00,Sunny,Low ,motorcycle ,120
jsma763709686,12.323994,76.626167,12.433994,76.736167,21:40:00,Fog,Jam ,motorcycle ,200
jann667740581,18.530963,73.828972,18.550963,73.848972,9:15:00,Sandstorms,Low ,motorcycle ,80
ogli586572196,18.927584,72.832585,18.997584,72.902585,22:40:00,Stormy,Low ,motorcycle ,145
jjfy562001397,18.927584,72.832585,19.017584,72.922585,20:50:00,Sunny,Jam ,motorcycle ,165
hoye059203889,18.55144,73.804855,18.58144,73.834855,23:25:00,Sandstorms,Low ,motorcycle ,135
jgfi990964297,13.026279,80.174568,13.116279,80.264568,17:55:00,Fog,Medium ,scooter ,195
royo855877909,12.334022,76.618203,12.384022,76.668203,21:30:00,Windy,Jam ,scooter ,140
yaxn869343312,17.451976,78.385883,17.581976,78.515883,23:30:00,Sunny,Low ,motorcycle ,145
mdvg538050840,11.000762,76.981876,11.010762,76.991876,10:30:00,Fog,Low ,scooter ,70
lqha410611674,26.492106,80.327797,26.532106,80.367797,14:20:00,Sunny,High ,motorcycle ,225
umej594464764,17.411028,78.329645,17.491028,78.409645,22:30:00,Windy,Low ,motorcycle ,90
vlnk507981563,22.695207,75.866059,22.755207,75.926059,17:40:00,Windy,Medium ,scooter ,145
vlgw677301101,12.304569,76.643622,12.364569,76.703622,22:00:00,Windy,Jam ,scooter ,85
snzp767526818,23.369746,85.33982,23.429746,85.39982,22:30:00,Stormy,Low ,motorcycle ,130
koma125815722,12.352058,76.60665,12.372058,76.62665,11:55:00,Windy,High ,van,135
ezxw892794635,27.201725,78.007553,27.291725,78.097553,23:25:00,Sandstorms,Low ,scooter ,90
pxdt726204082,10.96185,76.971082,11.01185,77.021082,0:15:00,Sunny,Low ,van,75
wnvp595616056,12.979096,77.640625,13.019096,77.680625,12:45:00,Fog,High ,motorcycle ,160
zhdk251195982,17.431477,78.40035,17.451477,78.42035,9:05:00,Stormy,Low ,scooter ,140
lxqn820740234,12.323978,76.627961,12.393978,76.697961,17:50:00,Stormy,Medium ,motorcycle ,175
wyyy207087358,12.913041,77.683237,12.973041,77.743237,20:05:00,Fog,Jam ,motorcycle ,140
egzz321908013,12.299524,76.64262,12.429524,76.77262,17:25:00,Windy,Medium ,motorcycle ,165
iaby083283307,25.454697,81.834492,25.534697,81.914492,17:45:00,Cloudy,Medium ,van,175
yuna875873321,19.178321,72.834715,19.248321,72.904715,19:40:00,Cloudy,Jam ,motorcycle ,205
fbgq581266362,26.891191,75.802083,26.961191,75.872083,20:10:00,Sunny,Jam ,motorcycle ,80
pyha748732378,12.934365,77.616155,12.984365,77.666155,22:20:00,Sandstorms,Low ,motorcycle ,75
qgte209072927,17.455894,78.375467,17.465894,78.385467,10:45:00,Windy,Low ,motorcycle ,130
xsus900402060,18.563934,73.915367,18.653934,74.005367,19:10:00,Fog,Medium ,scooter ,130
upzj745009622,0,0,0.06,0.06,19:15:00,Fog,Jam ,scooter ,170
llga445479031,12.970221,77.645396,13.020221,77.695396,23:25:00,Sunny,Low ,scooter ,90
atyx243130276,12.310972,76.659264,12.350972,76.699264,12:40:00,Fog,High ,motorcycle ,130
rngs834632247,22.569367,88.433187,22.699367,88.563187,19:40:00,Sunny,Jam ,motorcycle ,75
rclg282263866,17.483216,78.552111,17.493216,78.562111,9:50:00,Sunny,Low ,motorcycle ,95
kwqz065770216,0,0,0.13,0.13,22:30:00,Sandstorms,Low ,scooter ,140
lpsm047131210,11.026117,76.944652,11.106117,77.024652,21:50:00,Cloudy,Jam ,motorcycle ,240
pceo283725229,0,0,0.09,0.09,20:50:00,Windy,Jam ,scooter ,100
ljwc279177310,17.431668,78.408321,17.471668,78.448321,14:25:00,Cloudy,High ,scooter ,195
ltes887180603,19.178321,72.834715,19.258321,72.914715,19:20:00,Sandstorms,Jam ,scooter ,180
mumb066158507,11.022298,76.998349,11.132298,77.108349,22:25:00,Fog,Low ,motorcycle ,105
xvua649986286,26.913726,75.75282,27.023726,75.86282,17:40:00,Cloudy,Medium ,scooter ,150
yxfm611302068,17.411028,78.329645,17.421028,78.339645,10:10:00,Fog,Low ,scooter ,85
lkiy608007456,26.911927,75.797282,26.991927,75.877282,20:00:00,Windy,Jam ,motorcycle ,170
domy023509679,18.51421,73.838429,18.59421,73.918429,19:55:00,Sandstorms,Jam ,motorcycle ,160
crmn900324806,12.986047,80.218114,13.056047,80.288114,22:10:00,Fog,Jam ,motorcycle ,175
ppsz267379756,23.369746,85.33982,23.409746,85.37982,16:15:00,Cloudy,Medium ,motorcycle ,145
ksvh879605338,19.878028,75.317475,19.928028,75.367475,19:50:00,Windy,Jam ,motorcycle ,145
eaba722029713,23.266261,77.379605,23.346261,77.459605,19:00:00,Stormy,Medium ,motorcycle ,130
rhsj559164463,22.310237,73.158921,22.370237,73.218921,0:05:00,Stormy,Low ,scooter ,110
gjxv667343068,11.026117,76.944652,11.066117,76.984652,13:00:00,Sunny,High ,scooter ,55
lfra932117896,18.53408,73.89852,18.57408,73.93852,17:05:00,Stormy,Medium ,motorcycle ,135
vqdz601738014,17.41233,78.449654,17.45233,78.489654,14:00:00,Fog,High ,scooter ,195
argn632804941,0,0,0.01,0.01,8:25:00,Windy,Low ,scooter ,70
zcat525917407,18.536562,73.896485,18.666562,74.026485,20:40:00,Cloudy,Jam ,motorcycle ,215
qzzo547739015,22.31279,73.170283,22.40279,73.260283,23:40:00,Sunny,Low ,van,145
ljwc451664087,18.554382,73.798206,18.664382,73.908206,20:45:00,Fog,Jam ,motorcycle ,205
qtjc880355428,12.986047,80.218114,13.006047,80.238114,10:20:00,Windy,Low ,motorcycle ,85
nypp957556585,11.022298,76.998349,11.052298,77.028349,23:55:00,Windy,Low ,motorcycle ,120
hzzl076187248,13.045479,80.23311,13.105479,80.29311,19:35:00,Stormy,Jam ,scooter ,130
crqy185667394,0,0,0.02,0.02,9:35:00,Windy,Low ,motorcycle ,105
ajyg601019453,13.02978,80.208812,13.11978,80.298812,21:10:00,Cloudy,Jam ,motorcycle ,210
bhxi821373632,30.895204,75.822103,30.915204,75.842103,8:30:00,Sandstorms,Low ,van,14
plap555080239,18.55144,73.804855,18.56144,73.814855,9:55:00,Cloudy,Low ,scooter ,75
pcuf286109673,21.186438,72.794115,21.276438,72.884115,19:20:00,Sunny,Jam ,motorcycle ,95
fdhx798031873,13.026286,80.275235,13.046286,80.295235,10:20:00,Windy,Low ,motorcycle ,100
rsxl419358318,23.355164,85.324097,23.365164,85.334097,10:50:00,Cloudy,Low ,motorcycle ,75
lfck543488526,0,0,0.08,0.08,20:30:00,Sunny,Jam ,motorcycle ,140
khto536449516,19.091458,72.827808,19.121458,72.857808,18:55:00,Sandstorms,Medium ,motorcycle ,130
taka119510699,22.307898,73.167788,22.417898,73.277788,23:35:00,Sunny,Low ,motorcycle ,145
ncvi748902615,12.321214,76.621094,12.331214,76.631094,8:35:00,Windy,Low ,scooter ,130
vfds716391762,19.091458,72.827808,19.151458,72.887808,20:45:00,Stormy,Jam ,motorcycle ,145
udfq207732817,18.546947,73.900626,18.586947,73.940626,15:25:00,Sandstorms,Medium ,motorcycle ,160
kjil387288764,26.482581,80.315628,26.532581,80.365628,22:50:00,Sandstorms,Low ,motorcycle ,105
ccmp192452395,0,0,0.04,0.04,12:30:00,Sunny,High ,scooter ,100
drsi362287343,26.956431,75.776649,27.036431,75.856649,21:35:00,Cloudy,Jam ,motorcycle ,230
vmzc672151242,12.299524,76.64262,12.409524,76.75262,18:50:00,Windy,Medium ,motorcycle ,240
siyj524013352,11.000762,76.981876,11.080762,77.061876,17:30:00,Sandstorms,Medium ,motorcycle ,80
nqck585412423,12.949934,77.699386,12.989934,77.739386,16:45:00,Fog,Medium ,motorcycle ,150
mgzr885006779,22.727021,75.884167,22.837021,75.994167,20:10:00,Stormy,Jam ,motorcycle ,175
ocpl071521343,18.530963,73.828972,18.610963,73.908972,22:45:00,Cloudy,Low ,motorcycle ,110
jfjq424045541,11.003681,76.975525,11.073681,77.045525,17:55:00,Cloudy,Medium ,van,155
zndj657844292,0,0,0.13,0.13,19:30:00,Fog,Jam ,motorcycle ,200
aaje176609849,21.160437,72.774209,21.210437,72.824209,20:05:00,Sunny,Jam ,van,15
saqj255004535,22.753839,75.897429,22.793838,75.937429,14:25:00,Sunny,High ,motorcycle ,115
lntk953327757,26.902908,75.792934,26.982908,75.872934,18:30:00,Stormy,Medium ,scooter ,115
gqey132452068,26.481547,80.299775,26.511547,80.329775,23:35:00,Sunny,Low ,motorcycle ,115
nfsx534223551,9.991703,76.293136,10.081703,76.383136,17:40:00,Fog,Medium ,motorcycle ,205
usoq231911551,12.975996,80.221898,13.085996,80.331898,22:00:00,Windy,Jam ,motorcycle ,180
tywo223807484,12.979096,77.640625,13.009096,77.670625,17:30:00,Cloudy,Medium ,scooter ,90
ueeh379759240,12.325461,76.632278,12.405461,76.712278,17:45:00,Sandstorms,Medium ,motorcycle ,110
diyn735065669,21.175104,72.804342,21.285104,72.914342,21:45:00,Sandstorms,Jam ,van,80
lhia905814486,22.311844,73.165081,22.391844,73.245081,21:05:00,Fog,Jam ,motorcycle ,240
bwts694285610,18.994049,72.825203,19.074049,72.905203,20:50:00,Cloudy,Jam ,motorcycle ,230
jqjh299069619,18.520016,73.830547,18.600016,73.910547,21:05:00,Sandstorms,Jam ,motorcycle ,130
slwf963178817,23.371292,85.327872,23.441292,85.397872,18:15:00,Stormy,Medium ,scooter ,90
ulcn487709995,22.753839,75.897429,22.773839,75.917429,11:10:00,Sandstorms,Low ,motorcycle ,110
rshf608946668,11.022298,76.998349,11.132298,77.108349,17:40:00,Sunny,Medium ,scooter ,130
lgbm982602398,11.003681,76.975525,11.033681,77.005525,22:25:00,Cloudy,Low ,motorcycle ,100
sywc908464317,0,0,0.01,0.01,9:30:00,Sandstorms,Low ,motorcycle ,130
rgbg828838241,21.186438,72.794115,21.316438,72.924115,17:50:00,Sandstorms,Medium ,motorcycle ,130
tiwn478253071,17.431477,78.40035,17.461477,78.43035,18:55:00,Fog,Medium ,motorcycle ,135
jsoi100964249,12.323194,76.630583,12.353194,76.660583,19:20:00,Windy,Jam ,scooter ,165
xxrf310497473,11.003681,76.975525,11.113681,77.085525,22:20:00,Fog,Low ,motorcycle ,200
vqly983463867,23.374878,85.335739,23.444878,85.405739,18:05:00,Cloudy,Medium ,scooter ,155
krsc142525966,18.56245,73.916619,18.63245,73.986619,17:25:00,Sunny,Medium ,scooter ,75
xnja722399377,27.160934,78.044095,27.200934,78.084095,14:55:00,Sandstorms,High ,motorcycle ,110
yigd073093204,19.874733,75.353942,19.904733,75.383942,18:35:00,Windy,Medium ,motorcycle ,115
lczn569841716,23.333017,85.3172,23.413017,85.3972,21:50:00,Cloudy,Jam ,scooter ,240
pqhc836118952,12.323978,76.627961,12.373978,76.677961,18:40:00,Windy,Medium ,scooter ,165
deyv302705748,18.546947,73.900626,18.626947,73.980626,22:10:00,Sandstorms,Jam ,scooter ,140
uoai750119993,0,0,0.13,0.13,18:45:00,Stormy,Medium ,motorcycle ,150
ytcg414660345,21.149569,72.772697,21.209569,72.832697,19:50:00,Sunny,Jam ,motorcycle ,145
vtgl625045239,12.979096,77.640625,12.989096,77.650625,9:45:00,Fog,Low ,motorcycle ,125
mwvq558983505,12.323225,76.630028,12.353225,76.660028,21:30:00,Stormy,Jam ,scooter ,155
kwvu360220633,18.520016,73.830547,18.560016,73.870547,12:55:00,Cloudy,High ,motorcycle ,110
rxzp150868715,25.45235,81.841889,25.56235,81.951889,20:05:00,Cloudy,Jam ,motorcycle ,210
jxqu402097654,27.158822,78.045359,27.288822,78.175359,17:40:00,Sunny,Medium ,motorcycle ,65
bnhk384601981,22.311358,73.164798,22.321358,73.174798,9:40:00,Cloudy,Low ,motorcycle ,95
avby066091077,30.902872,75.826808,30.912872,75.836808,9:55:00,Sandstorms,Low ,scooter ,135
eedk357403801,18.927584,72.832585,19.017584,72.922585,19:50:00,Cloudy,Jam ,scooter ,165
wbki058065030,17.430448,78.418213,17.490448,78.478213,21:35:00,Fog,Jam ,motorcycle ,110
ponq064878487,12.934179,77.615797,12.974179,77.655797,12:25:00,Windy,High ,motorcycle ,200
vcch426449724,26.479108,80.315042,26.509108,80.345042,21:20:00,Sunny,Jam ,motorcycle ,105
inzj003300354,17.45971,78.368855,17.49971,78.408855,13:20:00,Sandstorms,High ,scooter ,95
clpt571906070,0,0,0.11,0.11,19:50:00,Stormy,Jam ,scooter ,145
jmta254650854,26.905287,75.794592,26.975287,75.864592,23:40:00,Sunny,Low ,scooter ,210
xiyc935847869,26.914142,75.805704,26.934142,75.825704,8:55:00,Sandstorms,Low ,scooter ,16
qife061159669,22.553227,88.353273,22.623227,88.423273,19:25:00,Stormy,Jam ,motorcycle ,37
yfhr663433329,26.913483,75.803139,26.963483,75.853139,19:40:00,Stormy,Jam ,scooter ,130
enad744551724,19.103249,72.846749,19.123249,72.866749,8:35:00,Cloudy,Low ,scooter ,50
afco213486021,19.131141,72.813074,19.16114,72.843074,21:30:00,Sandstorms,Jam ,motorcycle ,145
aqkn035894547,9.957144,76.296783,9.977144,76.316783,9:35:00,Sunny,Low ,scooter ,50
ttzq314291900,0,0,0.02,0.02,10:45:00,Sunny,Low ,motorcycle ,85
uxss410119387,12.352058,76.60665,12.462058,76.71665,18:45:00,Windy,Medium ,scooter ,29
iutx699658471,26.90294,75.793007,27.03294,75.923007,20:15:00,Sandstorms,Jam ,motorcycle ,125
raxm732871152,9.979186,76.317361,9.989186,76.327361,10:30:00,Cloudy,Low ,scooter ,65
dwmc488598128,12.914264,77.6784,12.924264,77.6884,11:55:00,Windy,High ,motorcycle ,200
vexv853978306,12.321214,76.621094,12.401214,76.701094,19:50:00,Sunny,Jam ,motorcycle ,150
pkio768767792,0,0,0.05,0.05,22:35:00,Stormy,Low ,motorcycle ,75
ckez352101351,21.149669,72.772629,21.159669,72.782629,10:55:00,Sunny,Low ,scooter ,55
yldy816456021,18.56245,73.916619,18.62245,73.976619,17:35:00,Sandstorms,Medium ,motorcycle ,150
udet771814026,18.55144,73.804855,18.61144,73.864855,17:20:00,Cloudy,Medium ,scooter ,75
jbde041385065,22.651847,75.881991,22.681847,75.911991,20:50:00,Sunny,Jam ,motorcycle ,110
ttju268883157,0,0,0.04,0.04,14:50:00,Fog,High ,scooter ,175
jiho029580562,23.369746,85.33982,23.429746,85.39982,19:05:00,Fog,Medium ,motorcycle ,80
iivz750256799,22.310237,73.158921,22.440237,73.288921,18:05:00,Sandstorms,Medium ,motorcycle ,200
pvun583520151,22.744648,75.894377,22.854648,76.004377,17:40:00,Sandstorms,Medium ,scooter ,150
dyri812221198,18.563934,73.915367,18.573935,73.925367,8:25:00,Sandstorms,Low ,van,145
vxlj924957798,26.891191,75.802083,26.901191,75.812083,12:05:00,Windy,High ,motorcycle ,245
dolq007277436,19.207222,72.972281,19.337222,73.102281,19:25:00,Stormy,Jam ,scooter ,105
guta159966116,0,0,0.04,0.04,15:00:00,Sunny,High ,motorcycle ,54
toxi176379265,19.103249,72.846749,19.163249,72.906749,18:25:00,Sunny,Medium ,scooter ,65
ucwg297468735,12.334022,76.618203,12.394022,76.678203,19:45:00,Windy,Jam ,motorcycle ,150
rxgr459213342,13.064181,80.236442,13.104181,80.276442,16:05:00,Stormy,Medium ,motorcycle ,115
qhjw450649519,18.592718,73.773572,18.722718,73.903572,22:05:00,Fog,Jam ,motorcycle ,200
ojop075100406,21.149569,72.772697,21.169569,72.792697,8:30:00,Stormy,Low ,motorcycle ,65
zufi220963377,22.514119,88.362504,22.534119,88.382504,11:30:00,Sunny,High ,scooter ,110
ster954253829,11.000762,76.981876,11.070762,77.051876,18:45:00,Stormy,Medium ,motorcycle ,95
fbuq481192069,22.751234,75.88949,22.821234,75.95949,18:05:00,Fog,Medium ,scooter ,180
efkn599177730,18.536562,73.896485,18.626562,73.986485,21:10:00,Cloudy,Jam ,motorcycle ,230
